,fs,rand,method
75,0.5898483048415881,0.8731931419910959,Oslom
76,0.6385445242997901,0.8857914180164819,Oslom
77,0.6201589092217075,0.8772094344984369,Oslom
78,0.6398303510369242,0.8801458747750308,Oslom
79,0.5780850131111152,0.8630197972908971,Oslom
80,0.6418648987783372,0.8812162546177891,Oslom
81,0.6350683372224681,0.8788102680685801,Oslom
82,0.6296406085576088,0.8821445486407122,Oslom
83,0.6047284492611255,0.8776072747939756,Oslom
84,0.6291351689956142,0.8775504404660415,Oslom
85,0.6562229278968056,0.8877048403902623,Oslom
86,0.5973669344795423,0.8748413375011839,Oslom
87,0.6196252107397536,0.8795206971677558,Oslom
88,0.6674286625779794,0.8870796627829876,Oslom
89,0.6066843619433742,0.871753339016766,Oslom
90,0.6146206123142318,0.880477408354646,Oslom
91,0.6365415614837933,0.8875059202424931,Oslom
92,0.5885320796166696,0.8680401629250734,Oslom
93,0.6597619072208302,0.8832717628114048,Oslom
94,0.6512008031394441,0.885895614284361,Oslom
95,0.6478975999925867,0.8830728426636354,Oslom
96,0.5985555771776162,0.8773609927062611,Oslom
97,0.637335711990614,0.8813109784976794,Oslom
98,0.630615434684421,0.8795301695557449,Oslom
99,0.6271617923079797,0.879520697167756,Oslom
